,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
1447,HEeXmXinKtg,NCT DREAM,NCT DREAM 엔시티 드림 '고래 (Dive Into You)' Dance Practice,00:03:26,2021-05-23 13:00:12,5336926.0,401339.0,8174.0,3355.0,597.0,341.0,204.0,134.0,76.0,51.0,47.0,35.0,56.0,65.0,78.0,92.0,85.0,70.0,61.0,50.0,46.0,57.0,51.0,41.0,31.0,24.0,39.0,5686.0,415.0,176.0,100.0,76.0,40.0,30.0,6882.0,130.0,43.0,47.0,41.0,30.0,34.0,23.0,23.0,31.0,22.0,22.0
1448,eCN5euQJadM,NCT,[N’-163] 광고 촬영을 하러 왔어요🦌🎬  | Dr.G 촬영장 비하인드,00:08:01,2021-05-24 13:00:14,424124.0,73985.0,3076.0,1406.0,275.0,158.0,87.0,48.0,29.0,12.0,20.0,10.0,10.0,25.0,23.0,28.0,28.0,30.0,27.0,22.0,27.0,8.0,22.0,19.0,13.0,8.0,19.0,2354.0,75.0,57.0,24.0,10.0,12.0,21.0,2655.0,31.0,10.0,8.0,8.0,8.0,0.0,1.0,4.0,3.0,0.0,3.0
1449,19_4-cjViSw,NCT DREAM,Dream VS Dream | CHENLE VS MARK,00:10:04,2021-05-25 13:00:03,779420.0,111120.0,2444.0,1204.0,225.0,120.0,75.0,36.0,32.0,32.0,12.0,16.0,13.0,21.0,17.0,14.0,21.0,18.0,17.0,14.0,15.0,6.0,9.0,6.0,6.0,12.0,11.0,1952.0,54.0,27.0,33.0,15.0,12.0,8.0,2143.0,5.0,7.0,8.0,0.0,4.0,1.0,3.0,6.0,5.0,9.0,0.0
1450,HwWtfm-t3CM,WayV,[WayV-log] 🌼Exploring Seongsu-dong with YANGYANG🌼,00:06:14,2021-05-27 09:00:11,252860.0,52664.0,2390.0,983.0,185.0,114.0,100.0,109.0,73.0,74.0,39.0,22.0,39.0,14.0,13.0,8.0,10.0,8.0,10.0,15.0,14.0,17.0,16.0,16.0,8.0,12.0,12.0,1911.0,96.0,47.0,27.0,7.0,8.0,8.0,2171.0,14.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0
1451,-plBEvC2RHI,NCT DREAM,잡아야지↘️ 못 잡겠지↗️ | Crazy Jalapeños 下,00:17:48,2021-05-27 13:00:01,1217684.0,137400.0,2606.0,1075.0,259.0,133.0,88.0,55.0,40.0,19.0,13.0,9.0,15.0,15.0,16.0,9.0,15.0,11.0,29.0,19.0,10.0,13.0,10.0,6.0,10.0,5.0,3.0,1877.0,68.0,28.0,22.0,10.0,17.0,3.0,2081.0,18.0,19.0,7.0,12.0,14.0,20.0,6.0,8.0,6.0,4.0,3.0
1452,7zUqvCAJ7po,NCT DREAM,맛 (Hot Sauce)🔥 with 핑크퐁 레드렉스 | NCT DREAM과 함께 노래해요💚 | NCT DREAM X 핑크퐁,00:02:14,2021-05-28 10:00:10,25475094.0,714440.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,7zUqvCAJ7po,NCT DREAM,맛 (Hot Sauce)🔥 with 핑크퐁 레드렉스 | NCT DREAM과 함께 노래해요💚 | NCT DREAM X 핑크퐁,00:02:14,2021-05-28 10:00:10,25475094.0,714440.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,nyzB4teGc14,NCT DREAM,Hot Sauce🔥 with Pinkfong REDREX | Sing along with NCT DREAM💚 | NCT DREAM X PINKFONG,00:02:14,2021-05-28 10:00:12,29265781.0,543476.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,nyzB4teGc14,NCT DREAM,Hot Sauce🔥 with Pinkfong REDREX | Sing along with NCT DREAM💚 | NCT DREAM X PINKFONG,00:02:14,2021-05-28 10:00:12,29265781.0,543476.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,WJzuDB9ccug,NCT DREAM,Dream VS Dream | JAEMIN VS HAECHAN,00:08:54,2021-05-28 13:00:23,1263086.0,160592.0,3192.0,1493.0,309.0,153.0,107.0,63.0,46.0,24.0,10.0,11.0,11.0,17.0,20.0,28.0,17.0,21.0,11.0,22.0,11.0,10.0,17.0,15.0,5.0,11.0,7.0,2439.0,74.0,54.0,18.0,11.0,4.0,13.0,2666.0,12.0,19.0,17.0,3.0,9.0,6.0,8.0,12.0,3.0,14.0,1.0
1457,TwoFZL3WFF0,WayV,[WayV-ariety] The Lonely Master Chef XIAO | Grilled Squid,00:06:21,2021-05-29 09:00:12,273039.0,53798.0,2038.0,642.0,157.0,81.0,92.0,57.0,45.0,38.0,44.0,34.0,17.0,22.0,12.0,11.0,16.0,11.0,11.0,13.0,10.0,16.0,15.0,9.0,13.0,8.0,3.0,1377.0,116.0,62.0,33.0,31.0,24.0,15.0,1766.0,32.0,13.0,2.0,7.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0
1458,d2uH4-D87bs,NCT DREAM,[Un Cut] Take #1｜‘맛 (Hot Sauce)’ Jacket Behind the Scene,00:16:50,2021-05-29 11:00:13,1141608.0,156850.0,3201.0,998.0,333.0,183.0,152.0,106.0,91.0,63.0,39.0,27.0,15.0,15.0,18.0,16.0,20.0,20.0,22.0,26.0,21.0,16.0,14.0,12.0,12.0,10.0,13.0,2242.0,139.0,103.0,23.0,40.0,12.0,16.0,2671.0,31.0,14.0,13.0,9.0,16.0,9.0,11.0,6.0,3.0,2.0,3.0
1459,B4F7wqAgQRo,NCT DREAM,[Un Cut] Take #2｜‘고래 (Dive Into You) + Rainbow (책갈피) +Diggity’ Track Video Behind the Scene,00:16:20,2021-05-31 11:00:04,1205906.0,149251.0,2783.0,959.0,305.0,159.0,102.0,86.0,45.0,43.0,31.0,12.0,13.0,8.0,32.0,10.0,19.0,9.0,20.0,26.0,26.0,10.0,4.0,11.0,8.0,7.0,7.0,1952.0,89.0,37.0,23.0,11.0,13.0,9.0,2184.0,31.0,16.0,10.0,8.0,11.0,7.0,8.0,6.0,5.0,7.0,5.0
1460,AGeLPWIfzZ0,NCT 127,NCT 127 X Amoeba Culture 'Save' MV Teaser,00:00:32,2021-06-02 09:00:04,1547648.0,337481.0,13931.0,5715.0,1344.0,824.0,671.0,438.0,380.0,352.0,240.0,215.0,119.0,118.0,106.0,104.0,95.0,95.0,120.0,136.0,109.0,142.0,130.0,97.0,85.0,63.0,70.0,11768.0,858.0,133.0,17.0,6.0,9.0,4.0,12808.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1461,yICa4OOIczk,NCT DREAM,[Un Cut] Take #3｜‘맛 (Hot Sauce)’ MV Behind the Scene,00:14:02,2021-06-02 11:00:25,1278636.0,160616.0,2627.0,804.0,309.0,173.0,112.0,71.0,48.0,39.0,32.0,14.0,8.0,14.0,13.0,12.0,10.0,15.0,12.0,19.0,11.0,11.0,19.0,17.0,14.0,11.0,10.0,1798.0,101.0,47.0,14.0,14.0,16.0,9.0,2077.0,36.0,7.0,10.0,9.0,8.0,12.0,8.0,4.0,1.0,3.0,1.0
1462,O8Xq4xfH2ro,NCT 127,NCT 127 X Amoeba Culture 'Save' MV,00:03:21,2021-06-04 09:00:23,20097263.0,1225294.0,91733.0,21670.0,5285.0,3400.0,3164.0,2989.0,2428.0,1823.0,1503.0,1305.0,1012.0,795.0,510.0,497.0,537.0,529.0,646.0,792.0,673.0,854.0,668.0,611.0,634.0,644.0,510.0,53479.0,5341.0,2415.0,2973.0,1679.0,1567.0,1118.0,73582.0,945.0,390.0,324.0,215.0,111.0,115.0,102.0,116.0,86.0,79.0,96.0
1463,O8Xq4xfH2ro,NCT 127,NCT 127 X Amoeba Culture 'Save' MV,00:03:21,2021-06-04 09:00:23,20097263.0,1225294.0,91733.0,21670.0,5285.0,3400.0,3164.0,2989.0,2428.0,1823.0,1503.0,1305.0,1012.0,795.0,510.0,497.0,537.0,529.0,646.0,792.0,673.0,854.0,668.0,611.0,634.0,644.0,510.0,53479.0,5341.0,2415.0,2973.0,1679.0,1567.0,1118.0,73582.0,945.0,390.0,324.0,215.0,111.0,115.0,102.0,116.0,86.0,79.0,96.0
1464,BNI8Uoj8snw,NCT DREAM,지금도 좀 울컥했어 솔직히💦🏆ㅣ맛 (Hot Sauce) 음악방송 대기실 비하인드 #2,00:08:14,2021-06-04 11:00:06,746815.0,115154.0,2273.0,1056.0,226.0,144.0,104.0,72.0,48.0,33.0,30.0,16.0,7.0,4.0,12.0,10.0,25.0,2.0,16.0,12.0,9.0,6.0,7.0,11.0,5.0,1.0,3.0,1859.0,73.0,23.0,28.0,5.0,2.0,4.0,2021.0,10.0,6.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,7.0,2.0
1465,A3YnKM1HNNk,WayV,[WayV-log] KUN's Cloud | Teaser,00:00:32,2021-06-05 09:00:08,120472.0,38537.0,1549.0,893.0,121.0,73.0,46.0,40.0,37.0,29.0,27.0,19.0,11.0,11.0,11.0,7.0,8.0,6.0,7.0,6.0,4.0,7.0,5.0,5.0,1.0,5.0,2.0,1381.0,64.0,12.0,7.0,0.0,1.0,4.0,1476.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,PjPNuUC12Ew,NCT DREAM,REACTION to '맛 (Hot Sauce)' with Pinkfong REDREX | NCT DREAM Reaction,00:06:56,2021-06-05 09:00:22,4974697.0,252173.0,5099.0,1787.0,401.0,302.0,208.0,145.0,181.0,117.0,91.0,57.0,52.0,29.0,15.0,19.0,14.0,28.0,40.0,38.0,40.0,41.0,44.0,33.0,37.0,25.0,22.0,3766.0,270.0,139.0,72.0,53.0,29.0,18.0,4467.0,56.0,19.0,22.0,16.0,16.0,15.0,18.0,10.0,12.0,18.0,18.0
1467,lzY6hatlNk8,WayV,[WayV-log] KUN's Cloud | A New Hobby : Drone Unboxing📦,00:09:01,2021-06-07 09:00:29,224626.0,52407.0,2442.0,780.0,213.0,139.0,107.0,121.0,78.0,75.0,63.0,46.0,38.0,29.0,24.0,16.0,15.0,32.0,25.0,24.0,33.0,16.0,11.0,17.0,9.0,13.0,11.0,1935.0,138.0,54.0,34.0,28.0,23.0,16.0,2274.0,1.0,4.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
1468,COVQ6ABKFCE,NCT DREAM,💚시즈니 Fㅏ워🏆💚ㅣ맛 (Hot Sauce) 음악방송 대기실 비하인드 #3,00:14:54,2021-06-07 11:00:09,2248232.0,244822.0,4932.0,1700.0,496.0,292.0,183.0,121.0,91.0,61.0,49.0,28.0,20.0,18.0,23.0,34.0,29.0,35.0,29.0,25.0,29.0,53.0,30.0,27.0,14.0,17.0,10.0,3414.0,214.0,125.0,55.0,27.0,18.0,22.0,3978.0,43.0,26.0,25.0,26.0,24.0,11.0,15.0,20.0,14.0,11.0,6.0
1469,gxtm8Ynakds,NCT DREAM,Keep Looking for the Hints 🤔,00:00:53,2021-06-07 12:00:14,953078.0,222198.0,9267.0,6076.0,658.0,311.0,255.0,116.0,59.0,39.0,23.0,29.0,19.0,41.0,44.0,43.0,47.0,39.0,34.0,49.0,31.0,40.0,30.0,26.0,22.0,18.0,14.0,8063.0,216.0,73.0,28.0,28.0,8.0,3.0,8513.0,7.0,10.0,6.0,2.0,4.0,0.0,2.0,8.0,1.0,1.0,1.0
1470,FvZcedBCINk,NCT,자면서도 춤을 연습하는 사람이 있다?! | 김정우의 이 사람을 찾아서 ‘쇼타로’편,00:13:58,2021-06-08 13:00:08,1332205.0,160431.0,8268.0,3322.0,920.0,544.0,316.0,180.0,141.0,83.0,53.0,70.0,46.0,97.0,86.0,88.0,86.0,100.0,84.0,71.0,50.0,44.0,30.0,35.0,44.0,33.0,29.0,6552.0,279.0,128.0,89.0,61.0,43.0,41.0,7484.0,74.0,50.0,15.0,10.0,10.0,16.0,7.0,4.0,3.0,4.0,2.0
1471,Dt51NAYYUjc,WayV,WayV ‘Our Home : WayV with Little Friends’ Teaser,00:00:20,2021-06-09 06:00:02,253728.0,66826.0,3265.0,2005.0,212.0,114.0,103.0,76.0,57.0,50.0,50.0,44.0,45.0,40.0,21.0,15.0,11.0,12.0,7.0,14.0,11.0,14.0,23.0,12.0,15.0,7.0,8.0,2966.0,81.0,37.0,19.0,5.0,7.0,5.0,3123.0,2.0,4.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1472,yXJ_fM04GQs,NCT DREAM,[Un Cut] Take #4｜‘맛 (Hot Sauce)’ Recording Behind the Scene,00:20:50,2021-06-09 11:00:33,3816654.0,413159.0,11084.0,2743.0,1219.0,658.0,486.0,406.0,270.0,187.0,125.0,75.0,67.0,46.0,56.0,87.0,81.0,90.0,79.0,85.0,62.0,56.0,69.0,43.0,42.0,36.0,45.0,7113.0,511.0,265.0,189.0,80.0,67.0,63.0,8625.0,118.0,70.0,78.0,44.0,35.0,43.0,54.0,29.0,27.0,22.0,8.0
1473,ihlRC5zk-EI,NCT 127,NCT 127 X Amoeba Culture 'Save' Interview,00:04:49,2021-06-10 03:00:12,514226.0,90345.0,3357.0,1424.0,338.0,236.0,170.0,131.0,72.0,81.0,63.0,68.0,43.0,36.0,43.0,30.0,23.0,13.0,11.0,12.0,6.0,8.0,4.0,4.0,9.0,3.0,5.0,2833.0,69.0,26.0,16.0,9.0,9.0,5.0,3002.0,8.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0
1474,vJ0d8qxO_nM,SMTOWN,NCT DREAM 엔시티 드림 '맛 (Hot Sauce) (Hitchhiker Remix)' MV,00:03:22,2021-06-10 09:00:18,2197118.0,337289.0,23172.0,6226.0,2140.0,1390.0,940.0,684.0,721.0,570.0,422.0,272.0,199.0,150.0,113.0,89.0,87.0,172.0,176.0,190.0,236.0,234.0,230.0,203.0,248.0,180.0,147.0,16019.0,1240.0,276.0,134.0,119.0,99.0,74.0,18357.0,95.0,34.0,62.0,25.0,17.0,13.0,8.0,5.0,8.0,4.0,3.0
1475,n5SDMIXdgmQ,NCT 127,‘Save’ Music Video Behind the Scene,00:10:02,2021-06-10 13:00:18,598129.0,90782.0,3048.0,1489.0,313.0,107.0,84.0,50.0,34.0,28.0,21.0,12.0,15.0,21.0,21.0,21.0,22.0,20.0,14.0,20.0,10.0,11.0,6.0,9.0,12.0,5.0,7.0,2352.0,65.0,29.0,18.0,14.0,4.0,10.0,2541.0,9.0,11.0,4.0,6.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0
1476,tt6Ut3IW_U0,WayV,[WayV-log] I Love You 3M | LUCAS's May 2021,00:08:36,2021-06-11 09:00:32,658997.0,103505.0,3498.0,938.0,258.0,171.0,140.0,129.0,90.0,79.0,50.0,33.0,33.0,20.0,18.0,15.0,14.0,23.0,19.0,27.0,15.0,29.0,23.0,26.0,28.0,27.0,17.0,2222.0,187.0,64.0,40.0,24.0,23.0,11.0,2679.0,44.0,54.0,46.0,43.0,55.0,42.0,24.0,10.0,14.0,14.0,18.0
1477,8t4hEMdlWxk,WayV,[WayV-ariety] 🐶🐱Visit The Animal Shelter | TEN X YANGYANG's Enjoy The Challenge! Ep.6,00:17:02,2021-06-12 04:00:06,995384.0,122989.0,4533.0,1228.0,403.0,224.0,193.0,131.0,103.0,124.0,69.0,71.0,59.0,78.0,71.0,51.0,29.0,28.0,33.0,27.0,23.0,18.0,15.0,14.0,19.0,20.0,15.0,3046.0,277.0,120.0,84.0,61.0,49.0,31.0,3853.0,49.0,27.0,16.0,33.0,34.0,23.0,16.0,11.0,8.0,5.0,7.0
1478,L1BVJmvmwy8,NCT DREAM,[Un Cut] Take #5｜‘고래 (Dive Into You)’ Recording Behind the Scene,00:15:26,2021-06-12 11:00:13,2201786.0,241637.0,6374.0,1775.0,556.0,346.0,272.0,193.0,149.0,94.0,63.0,40.0,34.0,20.0,25.0,30.0,37.0,51.0,64.0,63.0,60.0,83.0,42.0,45.0,26.0,36.0,22.0,4126.0,395.0,161.0,89.0,41.0,21.0,23.0,4997.0,103.0,49.0,50.0,31.0,35.0,31.0,38.0,12.0,14.0,21.0,6.0
1479,6gMk18raU8g,NCT,그럼 놀러 가볼까요?🌹ㅣ태용이의 탐구생활,00:09:39,2021-06-14 13:00:05,1021528.0,168633.0,7286.0,3210.0,821.0,390.0,204.0,107.0,90.0,47.0,45.0,41.0,44.0,63.0,56.0,57.0,51.0,46.0,84.0,36.0,40.0,35.0,35.0,27.0,14.0,35.0,27.0,5605.0,262.0,148.0,84.0,53.0,50.0,25.0,6371.0,41.0,32.0,40.0,25.0,18.0,35.0,23.0,19.0,10.0,2.0,6.0
1480,7h4ooUABBrk,NCT DREAM,[Un Cut] Take #6｜‘맛 (Hot Sauce)’ Dance Practice,00:12:06,2021-06-15 11:00:02,2179010.0,225578.0,4315.0,1446.0,387.0,245.0,168.0,143.0,92.0,69.0,43.0,31.0,25.0,20.0,18.0,28.0,19.0,18.0,32.0,35.0,32.0,20.0,17.0,20.0,17.0,18.0,13.0,2956.0,164.0,52.0,24.0,20.0,10.0,10.0,3332.0,53.0,13.0,18.0,28.0,30.0,11.0,13.0,11.0,7.0,9.0,9.0
1481,yl9WxZQRt2E,WayV,[WayV-ehind] ‘Our Home : WayV with Little Friends’,00:10:06,2021-06-17 01:00:21,710958.0,102262.0,3387.0,1019.0,319.0,191.0,147.0,120.0,89.0,74.0,55.0,52.0,63.0,38.0,41.0,47.0,31.0,35.0,29.0,21.0,18.0,11.0,13.0,3.0,6.0,12.0,14.0,2448.0,70.0,60.0,30.0,7.0,8.0,12.0,2733.0,39.0,36.0,21.0,22.0,17.0,20.0,13.0,10.0,8.0,7.0,7.0
1482,Ng-xkQwszqo,NCT DREAM,"Hello Busan｜JISUNG VLOG #1｜드림 부산 벌칙! 부평깡통시장, 돼지국밥, 송정해수욕장, 고래와 케이블카",00:18:34,2021-06-17 13:00:07,1368384.0,211133.0,7171.0,2955.0,685.0,323.0,205.0,125.0,86.0,66.0,31.0,39.0,47.0,71.0,73.0,63.0,66.0,65.0,68.0,53.0,61.0,30.0,41.0,23.0,31.0,39.0,24.0,5270.0,322.0,200.0,99.0,46.0,25.0,17.0,6087.0,36.0,24.0,18.0,17.0,14.0,24.0,6.0,12.0,7.0,6.0,8.0
1483,8Gzju7TOf3I,WayV,[WayV-log] KUN's Cloud | Practice flying a drone✈,00:05:25,2021-06-18 09:00:04,147247.0,36767.0,1272.0,454.0,85.0,81.0,48.0,45.0,36.0,46.0,36.0,21.0,13.0,19.0,9.0,16.0,4.0,11.0,9.0,15.0,8.0,16.0,4.0,5.0,2.0,9.0,6.0,998.0,53.0,34.0,8.0,6.0,3.0,12.0,1134.0,7.0,6.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1484,KxXHigZNbCg,NCT,SM 옥상에서 라면 먹는다 우리🍜 | 옥상 위 농장,00:10:33,2021-06-18 13:00:06,785781.0,116498.0,3190.0,1284.0,288.0,161.0,93.0,81.0,39.0,37.0,14.0,10.0,29.0,31.0,23.0,41.0,26.0,34.0,29.0,27.0,24.0,16.0,18.0,16.0,20.0,14.0,15.0,2370.0,174.0,50.0,34.0,23.0,10.0,12.0,2746.0,21.0,10.0,9.0,4.0,5.0,8.0,5.0,3.0,3.0,1.0,1.0
1485,okSyKBh6oz8,WayV,WayV-KUN&XIAOJUN '这时烟火 (Back To You)' MV Reaction,00:06:16,2021-06-19 09:00:14,175050.0,46393.0,2128.0,761.0,180.0,108.0,111.0,99.0,73.0,67.0,66.0,38.0,31.0,24.0,21.0,8.0,11.0,11.0,18.0,10.0,9.0,18.0,7.0,13.0,9.0,17.0,7.0,1717.0,96.0,33.0,23.0,8.0,10.0,10.0,1927.0,19.0,5.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0
1486,GE4eWr_nIcE,NCT,휴게소에서 밥도 먹고 마트에서 장도 보고🦊🎶 with 🐱🐑,00:13:10,2021-06-19 13:00:15,1582229.0,229544.0,5957.0,2222.0,544.0,285.0,192.0,101.0,95.0,49.0,28.0,29.0,34.0,42.0,49.0,61.0,70.0,66.0,50.0,38.0,40.0,25.0,42.0,18.0,21.0,19.0,25.0,4145.0,209.0,127.0,69.0,46.0,28.0,34.0,4811.0,52.0,36.0,28.0,44.0,37.0,19.0,34.0,11.0,11.0,9.0,10.0
1487,h5uLxbIp2vQ,WayV,[WayV-log] 🛹Let’s Enjoy Skateboarding with YANGYANG,00:07:12,2021-06-20 09:00:29,258356.0,55594.0,1982.0,648.0,179.0,93.0,83.0,69.0,55.0,65.0,40.0,42.0,19.0,22.0,14.0,12.0,13.0,14.0,20.0,12.0,8.0,16.0,23.0,12.0,8.0,4.0,7.0,1478.0,96.0,38.0,19.0,25.0,8.0,11.0,1714.0,20.0,10.0,10.0,2.0,3.0,2.0,1.0,0.0,8.0,2.0,0.0
1488,dlauje9mK_k,NCT DREAM,"Hello Busan｜JISUNG VLOG #2｜용의 비늘, 치유의 숲, 제노 형 닮은 고양이, 부산역, Hello Future",00:12:32,2021-06-20 13:00:15,898660.0,140887.0,2981.0,1232.0,259.0,111.0,78.0,48.0,32.0,21.0,10.0,8.0,22.0,33.0,19.0,26.0,27.0,26.0,16.0,24.0,16.0,11.0,18.0,19.0,13.0,9.0,20.0,2098.0,128.0,55.0,35.0,15.0,9.0,14.0,2412.0,19.0,20.0,12.0,5.0,5.0,11.0,8.0,8.0,5.0,5.0,2.0
1489,anVBlAvW6Og,NCT,[N’-164] 제 일요일 하루를 담아봤어요💚 | 인기가요 MC 100일 기념 비하인드,00:06:38,2021-06-21 13:00:03,577427.0,92553.0,2071.0,1021.0,153.0,95.0,41.0,23.0,14.0,18.0,15.0,10.0,12.0,14.0,13.0,23.0,13.0,14.0,21.0,14.0,13.0,6.0,13.0,6.0,4.0,7.0,4.0,1567.0,54.0,35.0,28.0,14.0,17.0,7.0,1777.0,11.0,10.0,6.0,2.0,2.0,10.0,5.0,2.0,1.0,2.0,2.0
1490,Gw3-bj4s69Q,NCT DREAM,NCT DREAM 엔시티 드림 ‘지금처럼만 (Be There For You)’ Live Clip,00:04:01,2021-06-23 13:00:06,11108996.0,504915.0,21742.0,9620.0,1939.0,844.0,517.0,258.0,167.0,134.0,70.0,77.0,121.0,163.0,181.0,225.0,205.0,170.0,181.0,139.0,120.0,127.0,89.0,75.0,79.0,73.0,89.0,15663.0,652.0,392.0,180.0,322.0,368.0,201.0,18466.0,423.0,279.0,196.0,120.0,117.0,97.0,118.0,80.0,68.0,52.0,75.0
1491,Gw3-bj4s69Q,NCT DREAM,NCT DREAM 엔시티 드림 ‘지금처럼만 (Be There For You)’ Live Clip,00:04:01,2021-06-23 13:00:06,11108996.0,504915.0,21742.0,9620.0,1939.0,844.0,517.0,258.0,167.0,134.0,70.0,77.0,121.0,163.0,181.0,225.0,205.0,170.0,181.0,139.0,120.0,127.0,89.0,75.0,79.0,73.0,89.0,15663.0,652.0,392.0,180.0,322.0,368.0,201.0,18466.0,423.0,279.0,196.0,120.0,117.0,97.0,118.0,80.0,68.0,52.0,75.0
1492,wrTB2Uc6tOY,WayV,[WayV-log] KUN's Cloud | 🐻 Drone bag makeover,00:05:15,2021-06-24 09:00:31,139154.0,32111.0,1053.0,349.0,84.0,59.0,45.0,44.0,42.0,38.0,24.0,21.0,13.0,9.0,5.0,5.0,6.0,7.0,10.0,11.0,7.0,9.0,4.0,2.0,4.0,2.0,2.0,802.0,49.0,29.0,12.0,8.0,5.0,2.0,922.0,5.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1493,JepcQeq3fHo,NCT DREAM,NCT DREAM CANDYLAB Photoshoot Behind The Scenes #컴플리트유어무드,00:06:45,2021-06-24 11:00:08,685525.0,117295.0,2604.0,1125.0,259.0,130.0,103.0,65.0,46.0,32.0,26.0,17.0,18.0,10.0,24.0,16.0,19.0,14.0,16.0,17.0,12.0,11.0,13.0,7.0,4.0,6.0,6.0,1996.0,92.0,30.0,29.0,23.0,12.0,8.0,2237.0,21.0,28.0,17.0,5.0,5.0,14.0,7.0,10.0,8.0,8.0,9.0
1494,GWlt85wdc7c,NCT,"“볼링이란, 나 자신과의 싸움” - 정재현 | 김정우의 이 사람을 찾아서",00:15:08,2021-06-24 13:00:07,1285491.0,157109.0,5675.0,2547.0,554.0,284.0,191.0,118.0,76.0,38.0,30.0,43.0,50.0,50.0,64.0,66.0,41.0,39.0,45.0,45.0,33.0,30.0,24.0,23.0,25.0,13.0,31.0,4460.0,174.0,87.0,45.0,27.0,42.0,16.0,4954.0,55.0,26.0,23.0,16.0,16.0,21.0,18.0,11.0,5.0,8.0,7.0
1495,Xn1wBG8JGVA,NCT,[N’-165] 저희는 김형제즈 사부작즈 김트윈스🐰🐶 | 앳스타일 Photoshoot Behind,00:06:28,2021-06-25 11:00:13,323927.0,54235.0,1508.0,668.0,153.0,85.0,50.0,84.0,38.0,30.0,10.0,5.0,4.0,4.0,9.0,7.0,8.0,10.0,11.0,5.0,7.0,2.0,7.0,5.0,6.0,2.0,8.0,1218.0,45.0,28.0,14.0,15.0,10.0,4.0,1364.0,17.0,5.0,6.0,5.0,1.0,6.0,5.0,2.0,0.0,0.0,1.0
1496,aq2epFJ4fR4,NCT DREAM,NCT DREAM '오르골 (Life Is Still Going On)' DREAM-VERSE Bonus Chapter 「Dreaming of The Future」,00:03:34,2021-06-25 15:00:02,13215561.0,962735.0,28230.0,7446.0,1059.0,536.0,333.0,223.0,138.0,140.0,248.0,309.0,332.0,401.0,349.0,329.0,287.0,283.0,244.0,153.0,182.0,179.0,174.0,158.0,150.0,79.0,161.0,13893.0,1907.0,1648.0,745.0,427.0,263.0,149.0,20522.0,509.0,305.0,393.0,134.0,119.0,84.0,84.0,64.0,63.0,42.0,55.0
1497,aq2epFJ4fR4,NCT DREAM,NCT DREAM '오르골 (Life Is Still Going On)' DREAM-VERSE Bonus Chapter 「Dreaming of The Future」,00:03:34,2021-06-25 15:00:02,13215561.0,962735.0,28230.0,7446.0,1059.0,536.0,333.0,223.0,138.0,140.0,248.0,309.0,332.0,401.0,349.0,329.0,287.0,283.0,244.0,153.0,182.0,179.0,174.0,158.0,150.0,79.0,161.0,13893.0,1907.0,1648.0,745.0,427.0,263.0,149.0,20522.0,509.0,305.0,393.0,134.0,119.0,84.0,84.0,64.0,63.0,42.0,55.0
1498,Vjcvl2UbNrU,WayV,[WayV-ariety] 🐻🦖Surprise support on MV set (ft.RENJUN) | TEN X YANGYANG's Enjoy The Challenge! Ep.7,00:15:27,2021-06-26 09:00:10,976213.0,126209.0,3188.0,946.0,296.0,171.0,97.0,81.0,114.0,83.0,69.0,47.0,35.0,28.0,17.0,13.0,10.0,20.0,17.0,24.0,17.0,29.0,18.0,17.0,35.0,18.0,19.0,2221.0,127.0,50.0,31.0,22.0,15.0,13.0,2570.0,40.0,26.0,19.0,16.0,11.0,10.0,13.0,7.0,1.0,3.0,3.0
