,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments
186,YxGwGVZQpsY,NCT,NCT 미니게임천국 #번외편: 쿤의 마술 (KUN's Magic Trick),00:06:50,2018-06-16 10:00:03,72005,8734,225
187,87A6y_J3rhE,NCT 127,[N'-40] NCT VLOG #4 Lovely Night,00:06:54,2018-06-17 10:00:01,199501,17611,347
188,Czlf9eha2Pw,NCT,[N'-41] 'NCT' Making music with Harvey Mason Jr. and Marteen,00:03:27,2018-06-21 10:00:04,62141,6454,172
189,wFEl9YyiqMs,NCT,[N'-42] TTTV in Thailand #1,00:03:27,2018-06-25 10:00:05,101981,8928,248
190,UkzomY3i1J8,NCT,[N'-43] TTTV in Thailand #2,00:03:51,2018-06-30 10:00:03,85031,8287,195
191,e3K1LJ6XGrY,NCT DREAM,[N'-44] 00+00+00+00=LOVE,00:05:25,2018-07-06 12:00:14,766009,103530,1278
192,ViZEYah2370,NCT,Seoul trip with the [Hot & Young] NCT! First open at 11am on July 23!,00:00:16,2018-07-10 02:00:01,23425,3362,63
193,dPBSXZwtIbQ,NCT,"NCT带你走遍首尔,  7月23日上午11点首发亮相!",00:00:18,2018-07-10 02:00:01,22347,3494,79
194,YODwWNJcfEA,NCT,NCT와 함께하는 [Hot&Young 서울여행] 7월 23일 오전 11시 첫 공개!,00:00:20,2018-07-10 02:00:02,24011,3553,70
195,yN4ik1D7MCs,NCT,[Hot & Young] NCTでソウル旅行! 7月23日午前11時開場!,00:00:11,2018-07-10 02:00:03,29320,4006,84
196,Y27tH_OViCM,NCT,"NCT帶你走遍首爾,  7月23日上午11點首發亮相!",00:00:18,2018-07-10 02:12:03,16256,2235,42
197,uq4BxUcoNtw,NCT,JISUNG X JAEMIN - Bowling Challenge: GIVE ME A STRIKE!  [X (EQUIS)🎵],00:01:39,2018-07-11 10:25:11,2885522,273335,4578
198,5L5BqQrotSQ,NCT 127,[N'-45] JJDATE 재쟈데이트 #1,00:05:45,2018-07-14 04:00:00,125208,11141,228
199,sx7N6_UhktQ,NCT,[Hot&Young Seoul Trip I Teaser] Seoul Trip with NCT Members,00:03:01,2018-07-17 02:00:01,34445,5299,258
200,YhG6nCsjtnQ,NCT DREAM,[N'-46] 00+00+00+00=LOVE #2,00:03:59,2018-07-20 10:00:03,521238,52775,615
201,JFj16c3kFLU,NCT,[Hot&Young Seoul Trip I EP.1] Looking for the Seoul’s hidden gems The start of NCT’s youth journey!,00:14:27,2018-07-24 02:00:00,154142,11894,335
202,etQ0nSQLiag,NCT,[Hot&Young Seoul Trip I EP.2] Kicking off our adventure with searching for good restaurants in Korea,00:20:01,2018-07-26 02:00:02,101443,7884,257
203,egfJs9NQH-U,NCT,[Hot&Young Seoul Trip I EP.3] Youth’s Burning Excitement! Activities at the Han River!,00:13:01,2018-07-28 02:00:01,70918,5754,175
204,FEF2-ajdNho,NCT 127,[N'-47] JJDATE 재쟈데이트 #2,00:03:58,2018-07-28 04:00:00,73002,6307,135
205,BhI3Fjtr-TQ,NCT,[Hot&Young Seoul Trip I EP.4] Tasting Korea's Various Delivery Foods!,00:20:35,2018-07-31 02:00:01,73150,5591,189
206,E8AS0XgIBl8,NCT,[Hot&Young Seoul Trip I EP.5] Enjoying the Night View of Seoul at Hangang River,00:15:52,2018-08-02 02:00:01,57484,4881,189
207,-VzK5Wk4r9g,NCT DREAM,[N'-48] GIVE ME A STRIKE!,00:03:50,2018-08-03 10:00:01,311273,32394,405
208,hf0xapbThMA,NCT,[Hot&Young Seoul Trip I EP.6] Seoul's Beautiful Nights,00:24:28,2018-08-04 02:00:02,65264,5391,203
209,vu2MqZKGK1c,NCT,[Hot&Young Seoul Trip I EP.7] Who's the best sportsman of NCT,00:23:43,2018-08-07 02:00:01,66286,4972,161
210,-3A1WGWs4ig,NCT,[N'-49] NCT in SMTOWN OSAKA #1 - 방배정 게임 (Pick your roommate),00:04:37,2018-08-08 10:00:00,3608345,160006,1997
211,_oJGJqvNr3I,NCT,[Hot&Young Seoul Trip I EP.8] NCT Seoul Korean Mukbang (eating broadcasting),00:14:44,2018-08-09 02:00:02,68749,4951,176
212,BiNHG3E9Jyw,NCT,[Hot&Young Seoul Trip I EP.9] Who's the best quizzee of NCT?,00:26:00,2018-08-11 02:07:21,97160,6495,246
213,tIV8SeOm4KU,NCT,[Hot&Young Seoul Trip I EP.10] NCT Enjoying 'N Seoul Tower' 100 times more!,00:19:41,2018-08-14 02:00:01,61301,4793,236
214,y7UVMfzC0TE,NCT,"[Hot&Young Seoul Trip I EP.11] NCT Travel to Seoul's 'hot place', Ikseon-dong",00:18:47,2018-08-16 02:00:01,57058,4070,133
215,H4natp0z-oI,NCT,[N'-50] NCT C 쬐끔 스마일 ( NCT U Celeb Five Behind ),00:05:14,2018-08-16 08:00:02,200920,17366,353
216,32QaDJ5hS-s,NCT DREAM,NCT RECORDING DIARY #3,00:03:35,2018-08-16 11:25:04,313806,27709,618
217,pofpGlx-3bs,NCT,[Hot&Young Seoul Trip I EP.12] NCT A Special Night in Seoul!,00:18:49,2018-08-18 02:00:00,57559,4220,132
218,WNE84l6tCM0,NCT,[N'-51] TEN at THE STATION,00:03:36,2018-08-19 04:00:02,126968,11209,275
219,3K179niYkh0,NCT,[N'-52] NCT in SMTOWN OSAKA #2 - The Roommates Part 1 _ TT/KJ/LR,00:06:14,2018-08-22 08:00:00,1711067,92991,828
220,ocdEHtHd3uA,SMTOWN,DREAM Ceremony,00:02:17,2018-08-23 11:25:05,1441851,188921,7927
221,NllUmYOiVfU,NCT,[N'-53] NCT in SMTOWN OSAKA #3 - The Roommates Part 2 _ JJ/TH/YD,00:05:31,2018-08-24 08:00:02,1308070,72866,752
222,xi9Tn1yPKw4,SMTOWN,Dear DREAM,00:02:00,2018-08-25 11:25:03,2865235,367405,14913
223,GG4aDDkNi0s,NCT,[N'-54] NCT in SMTOWN OSAKA #4 - The Roommates Part 3 _ MJ/JHJS/CW,00:06:15,2018-08-26 04:00:00,712959,53234,723
224,-civnrJWskY,NCT,[N'-55] NCT in SMTOWN OSAKA #5 - BEHIND THE STAGE,00:04:18,2018-08-29 08:00:01,477067,34454,453
225,LV1Es22E0RI,SMTOWN,NCT DREAM 엔시티 드림 'We Go Up' MV,00:03:06,2018-08-30 11:25:04,89199024,2075691,109318
226,Nv_quofEntM,NCT,[N'-56] NCT in SMTOWN OSAKA #6 - ENDING STAGE ‘빛 (Hope)’ Selfcam FULL Ver.,00:08:16,2018-09-01 04:00:00,383501,35393,534
227,xqZdCzcZq64,NCT,NCT 127_ Reaction_ NCT DREAM 'We Go Up' MV,00:03:44,2018-09-01 08:00:05,2759442,195165,1981
228,6dMJBThK8eE,SMTOWN,NCT DREAM 엔시티 드림 'We Go Up (青春接力) (Chinese ver.)' Performance Video,00:03:04,2018-09-06 11:25:02,2895020,255756,5493
229,eUIgcvARIoU,NCT,NCT DOYOUNG - Bazzi 'Mine' Cover,00:02:19,2018-09-07 05:00:02,365765,40289,1374
230,BJsAeqlMouc,NCT DREAM,NCT RECORDING DIARY #4,00:06:41,2018-09-07 11:25:06,1016185,87150,967
231,-IwnqYg5hs0,NCT DREAM,[N'-57] NCT DREAM ‘We Go Up’ BEHIND THE STAGE (쇼!음악중심),00:03:34,2018-09-11 11:00:00,125929,12186,183
232,tQF1QbUGb6Q,NCT DREAM,[N'-58] Dream VS Dream | JISUNG VS CHENLE,00:04:55,2018-09-12 09:00:12,196800,17938,302
233,f5mTOJH5rRI,NCT DREAM,[N'-59] Dream VS Dream | JAEMIN VS RENJUN,00:04:09,2018-09-16 08:00:03,246043,20787,390
234,M_2IIC7LZqs,NCT DREAM,NCT RECORDING DIARY #5,00:05:54,2018-09-18 11:25:04,632943,56914,957
235,FXb9kNzsjXc,NCT DREAM,[N'-60] Dream VS Dream | MARK VS HAECHAN,00:04:57,2018-09-20 12:00:01,208847,19888,368
236,dCINajtfT2U,NCT DREAM,[N'-61] Dream VS Dream | JENO VS JAEMIN,00:04:26,2018-09-22 12:00:06,188582,18461,307
237,jQwhXgf7EwQ,NCT,NCT JUNGWOO  - '씨름 도깨비의 추석' (Korean Fairy Tale),00:05:48,2018-09-23 10:00:11,39227,5802,299
238,ogrgPxSjRyo,NCT,NCT JAEMIN - '분홍 토끼의 추석' (Korean Fairy Tale),00:05:51,2018-09-23 10:00:17,51061,7207,279
239,GMWoa8c2r4M,NCT 127,NCT RECORDING DIARY #6,00:04:44,2018-09-25 09:00:02,161237,13022,329
240,zr11KvFH-Hw,SMTOWN,NCT 127 엔시티 127 ‘Regular-Irregular’ Highlight Medley #Regular Ver.,00:02:28,2018-09-27 15:12:33,912136,108059,6191
241,bBP4oWF2Wi8,SMTOWN,NCT 127 엔시티 127 ‘Regular-Irregular’ Highlight Medley #Irregular Ver.,00:02:50,2018-09-28 15:07:08,578643,63984,4453
242,lamKnFYPveE,NCT 127,NCT 127 _Reaction & Commentary_ ‘Regular-Irregular’ Highlight Medley,00:11:23,2018-10-02 15:00:06,81061,8252,329
243,Pne7e_FGGsM,SMTOWN,Irregular Office,00:02:35,2018-10-05 15:00:05,8003018,719984,28142
244,gj-VU9oK2Yo,SMTOWN,NCT 127 엔시티 127 'Regular (English Ver.)' MV,00:03:44,2018-10-08 16:37:31,90134400,1850981,105635
245,3OPpXOpZ4-4,NCT DREAM,NCT DREAM ‘너와 나 (Beautiful Time)’ Behind of We Go Up,00:03:35,2018-10-09 12:00:00,552704,68203,1082
246,Gif0E6jYakM,SMTOWN,NCT 127 엔시티 127 'Regular (Korean Ver.)' MV,00:03:53,2018-10-11 15:00:01,23187632,970690,38159
247,Jv1wFh0cwac,NCT 127,[N'-62] We’re on JKL! Let’s get it!,00:04:24,2018-10-14 03:00:03,192583,17938,668
248,hFkFws2n8SU,NCT 127,NCT 127 엔시티 127 'Regular (English Ver.)' Dance Practice,00:03:39,2018-10-20 10:00:06,419512,41197,1190
249,lc4_d9USNkM,NCT 127,시즈니가 이런 거 또 좋아하지 127 Ep.1,00:18:44,2018-10-22 13:00:14,215077,15602,440
250,FCar97DcujA,NCT 127,[N'-63] 유타⭐️윈윈 생일파티 대작전!,00:10:42,2018-10-25 13:00:01,249620,24409,1076
251,NCHLE_EsMjI,NCT 127,[N'-64] BEHIND THE REGULAR,00:04:32,2018-10-27 08:00:02,142779,15713,363
252,7qjt3xDZpe4,NCT 127,시즈니가 이런 거 또 좋아하지 127 Ep.2,00:21:56,2018-10-29 13:00:00,230751,17415,610
253,9tnEUgm-h_c,NCT 127,[N'-65] 뮤직뱅크 1위 가수 ㅋㅋㅋ 시즈니 고마워요,00:02:14,2018-10-31 07:00:00,100428,8824,204
254,tiX2plpLIIE,NCT 127,시즈니가 이런 거 또 좋아하지 127 Ep.3,00:17:44,2018-11-05 13:30:00,173495,10995,505
255,MazSOIF77Jw,NCT,2019 SM ARTIST SEASON’S GREETINGS DVD Teaser (NCT),00:00:16,2018-11-09 08:00:01,91089,10920,124
256,bXnfZ1h2ULU,NCT 127,시즈니가 이런 거 또 좋아하지 127 Ep.4,00:15:13,2018-11-12 13:00:06,157689,9020,384
257,Z9j1HdD0Tuw,NCT 127,시즈니가 이런 거 또 좋아하지 127 Ep.5,00:19:52,2018-11-19 13:00:03,158969,8189,279
258,sr2tJwJAqHU,채널 NCT DAILY,Johnny’s Communication Center (JCC) Ep.0,00:01:06,2018-11-21 04:00:01,998816,153237,6374
259,7ggdhrZsZ6w,채널 NCT DAILY,NCT 2018 총출동 할로윈 전야제 | Happy Halloween Eve 🎃👻🍭,00:16:05,2018-11-21 09:00:02,12888001,688041,22293
260,byoFWzX-3ks,채널 NCT DAILY,My First Thanksgiving in Korea | Johnny’s Communication Center (JCC) Ep.1,00:08:02,2018-11-22 07:00:02,1557398,149993,5989
261,arjy2v7zEI0,SMTOWN,NCT 127 엔시티 127 'Simon Says' MV,00:03:46,2018-11-22 15:00:01,87310225,1985819,110587
262,3Ptp7lBRtKA,채널 NCT DAILY,REAL REACTION to 'Simon Says' MV | NCT 127 Reaction & Commentary,00:09:22,2018-11-25 10:00:01,3630187,235977,9057
263,pwLuKcuknH0,채널 NCT MUSIC,MARK & HAECHAN | Billionaire | NCT DREAM SHOW,00:02:31,2018-11-26 09:00:08,10263677,640242,12433
264,-e7KeqpCOSs,채널 NCT DAILY,시즈니가 이런 거 또 좋아하지 127 Ep.6,00:16:21,2018-11-26 13:40:39,1138892,69033,2777
265,JM2k_veH3sU,채널 NCT MUSIC,NCT RECORDING DIARY #7,00:14:22,2018-11-27 09:00:03,1338230,102956,4869
266,OGwWBlSouU0,채널 NCT DAILY,DREAM Challenge : JISUNG | Launchpad,00:04:34,2018-11-27 11:00:03,1259196,108005,1837
267,rH04lBltdvE,채널 NCT DAILY,DREAM Challenge: CHENLE | Giant Teddy Bear,00:04:19,2018-11-28 09:00:06,1717371,137623,2669
268,SCxXpQpCpNo,채널 NCT DAILY,LUCAS @SEOUL FASHION WEEK | The First Step,00:01:55,2018-11-28 13:00:03,384548,60902,1725
269,9ieKUQRVx0Q,SMTOWN,[STATION 3] Jonah Nilsson X 루카스 (LUCAS) 'Coffee Break (Feat. Richard Bona)' MV,00:03:19,2018-11-29 09:00:00,2424342,263067,9401
270,_5VbNs_nsfU,채널 NCT DAILY,DREAM Challenge : RENJUN | Custom Shoes,00:03:04,2018-11-29 09:00:05,687862,70695,1737
271,-qVcSeauHkI,채널 NCT DAILY,DREAM Challenge : MARK | DIY Name Tag | NO CUTS NO EDITS,00:06:39,2018-11-30 09:00:00,654584,61839,1820
272,XSdcqSJLVjw,채널 NCT MUSIC,NCT DREAM SHOW #1 Highlight | 드림쇼 하이라이트,00:06:35,2018-11-30 13:00:06,648247,70436,2191
273,JKylI-5Q8Gs,채널 NCT DAILY,[N'-66] NCT 127 'Simon Says' First Broadcast Waiting Room,00:02:36,2018-12-01 04:00:01,567253,61263,2784
274,18mGUNn0k88,채널 NCT DAILY,시즈니가 이런 거 또 좋아하지 DREAM Ep.1,00:16:55,2018-12-01 13:00:00,1863240,117534,3832
275,9dqSJYqPmCc,채널 NCT DAILY,[N'-67] NCT 2018 Preparing for Halloween ┃Behind the Halloween 🎃👻🍭,00:07:59,2018-12-02 04:00:01,4657560,286750,6377
276,FgMrrwtfN2I,채널 NCT DAILY,NCTzens Would Like This Too127 Ep.7,00:13:23,2018-12-03 13:00:04,1443803,82814,2481
277,0PC8YGp_oRc,채널 NCT DAILY,I'm going to buy NCT 127's NEW album | Johnny’s Communication Center (JCC) Ep.2,00:11:20,2018-12-04 11:00:01,1103591,106824,4911
278,W-NOfTbxix8,채널 NCT DAILY,LUCAS | Day and Night in Singapore,00:05:46,2018-12-05 09:00:08,662185,71629,2895
279,D3iHhkZSccM,SM STATION,[STATION 3] 예리X런쥔X제노X재민 'Hair in the Air' #비하인더스테이션,00:01:42,2018-12-07 09:00:00,252847,23255,851
280,LHt_AdyMoWA,채널 NCT DAILY,Play with Slime ┃This and That of  ChenJi   Ep.1,00:06:21,2018-12-07 11:00:05,1743965,158700,5075
281,5tUXIulxYcg,채널 NCT DAILY,NCTzens Would Like This Too DREAM Ep.2,00:11:44,2018-12-08 12:00:00,1432669,88782,2633
282,1VX8MdqjqYM,채널 NCT DAILY,Seasonie Like These Kind of Things 127 Ep.8,00:15:12,2018-12-10 13:00:00,976857,51242,2479
283,qlFOuo1USqw,채널 NCT DAILY,[N'-69] Mickey Mouse Acrostic Poems | 'Mickey's 90th Spectacular' Behind the Stage,00:04:17,2018-12-11 09:00:10,494923,50803,1732
284,SW3uQ_L2rY8,채널 NCT MUSIC,[N'-70] Behind the 'Simon Says',00:05:11,2018-12-12 10:00:04,1195308,99518,2891
285,SQHEEy6ywh0,채널 NCT DAILY,Going to Decorate a Cake | Nana's Small Video Collection,00:06:27,2018-12-12 12:00:03,997868,97062,1791
286,3vKhnTAsLhE,SMTOWN,[STATION 3] 예리X런쥔X제노X재민 'Hair in the Air (Trolls: The Beat Goes On Theme)' MV,00:03:34,2018-12-13 10:00:00,5118092,372220,13971
287,kmRpsItp8bU,채널 NCT DAILY,[N'71] Apple Music Up Next Waiting Room,00:04:10,2018-12-14 10:00:07,397231,39957,1113
288,_eLddzLagsg,채널 NCT DAILY,IKEA Shopping & Assembling a shelf | Johnny’s Communication Center (JCC) Ep.3,00:14:19,2018-12-15 09:00:04,4585912,322343,10988
289,Du6rSN51huU,채널 NCT DAILY,[N'-72] Music shopping at Amoeba Music,00:04:19,2018-12-16 09:00:01,816898,74353,2133
290,qFibl6OAluM,채널 NCT DAILY,시즈니가 이런 거 또 좋아하지 127 Ep.9,00:12:00,2018-12-17 13:00:06,1037424,62656,2486
291,24r1aV0rdIY,채널 NCT DAILY,NCTzens Would Like This Too DREAM Ep.3,00:10:09,2018-12-19 10:00:01,1059383,66587,2386
292,Zxi_bMntT5I,채널 NCT DAILY,DIY Wall Christmas Tree | CHENSUNG THIS AND THAT Ep.2,00:05:34,2018-12-20 10:00:03,664593,69817,1597
293,L5ltCP3FRP8,채널 NCT DAILY,NCT Try Thai snacks | Thai sweets review ขนม ไทย อร่อย มาก ครับ!,00:06:32,2018-12-21 09:00:01,2953817,163451,4332
294,ikZnF7BHb2o,SM STATION,[STATION 3] NCT DREAM '사랑한단 뜻이야 (Candle Light)' #비하인더스테이션,00:04:01,2018-12-21 09:00:04,115717,19286,898
295,VZvhYbAdkaA,채널 NCT DAILY,[PUFF] DREAM FAQ Fan QnA Ep.1,00:07:10,2018-12-22 10:00:06,475528,45243,1702
296,5TpD7NlOS9c,채널 NCT MUSIC,NCT DOYOUNG | Cover Song | breathin (Ariana Grande),00:02:24,2018-12-22 12:00:01,6893066,493555,20822
297,g5pDQYE2r9Y,채널 NCT DAILY,Chilling in Thailand | Johnny’s Communication Center (JCC) Ep.4,00:05:19,2018-12-23 06:00:04,1224605,108166,4953
298,UbMPppUEeAQ,채널 NCT DAILY,[PUFF] DREAM FAQ Fan QnA Ep.2,00:06:46,2018-12-23 10:00:03,467977,41026,1347
299,0uaT0prqHZw,채널 NCT MUSIC,NCT DOYOUNG | White Christmas | Vocals Only,00:01:18,2018-12-23 13:00:01,447514,63584,2862
300,s27GvnuVoTk,채널 NCT DAILY,시즈니가 이런 거 또 좋아하지 127 Ep.10 (크리스마스 특집),00:17:43,2018-12-24 13:00:09,869415,60350,3039
301,NOpe-4YROXA,채널 NCT MUSIC,NCT 127 엔시티 127 '신기루 (Fly Away With Me)' Self-filmed MV,00:05:35,2018-12-24 14:00:01,4880571,282578,10530
302,9CyzhiDf8Xw,채널 NCT DAILY,NCT DREAM | 쓸데없는 선물 교환 Giving useless gifts 🎁💚,00:07:33,2018-12-25 03:00:02,1872640,115944,3073
303,XSvgMudXPlc,채널 NCT MUSIC,NCT JAEHYUN | Carol Cover | Have Yourself A Merry Little Christmas🎄,00:02:49,2018-12-25 04:00:00,3778653,318990,11308
304,8WY8YiDe5nA,채널 NCT MUSIC,NCT TAEIL | Carol Cover | The Christmas Song🎄 (Justin Bieber feat. Usher),00:02:39,2018-12-25 06:00:00,1258988,119940,9631
305,Knj2qOpfpH4,채널 NCT DAILY,From. TEN 💚 LUCAS 💚 KUN | Merry Christmas and Happy New Year!,00:01:31,2018-12-25 10:00:02,276186,46756,2787
306,q3vP-LpesoI,SM STATION,[STATION 3] NCT DREAM 엔시티 드림 '사랑한단 뜻이야 (Candle Light)' MV Teaser,00:00:39,2018-12-26 09:00:06,82464,15127,463
307,kbNukeXTzYk,채널 NCT DAILY,[PUFF] NCT 127이 대기실에서 노는 법,00:07:28,2018-12-26 10:00:03,751488,59188,1790
308,t2U42oqqfdo,채널 NCT DAILY,[N'-73] Bonus Clip of '신기루 (Fly Away With Me)' Self-filmed MV,00:05:16,2018-12-26 13:00:26,1324561,125774,2288
309,Px-Pi5UjB40,SMTOWN,[STATION 3] NCT DREAM 엔시티 드림 '사랑한단 뜻이야 (Candle Light)' MV,00:04:18,2018-12-27 09:00:01,14370896,653674,21168
310,oQ2TuvIl7W4,채널 NCT DAILY,[N'-74] TAEYONG Cam in Thailand,00:05:01,2018-12-27 10:00:13,755296,75065,2250
311,xJYV-8B9A7o,채널 NCT DAILY,[N'-75] TEN Cam in Thailand,00:06:41,2018-12-28 08:00:05,2169505,156050,4168
312,GUA7krVXiK4,채널 NCT DAILY,아유키링미? (Are You KeyRing Me?) |ChenJi's This and That Ep..3,00:15:00,2018-12-28 10:00:04,2657623,186573,5383
313,THecW3AZjyI,채널 NCT DAILY,A Cup of Coffee Part. 2 (feat. JOHNNY’s Fashion Evaluation & Thai school uniforms),00:24:17,2018-12-29 04:00:04,6094313,357346,19857
314,Lvp0vcGeTIs,채널 NCT MUSIC,Throwback 2018 # 1 | Memories of 'Baby Do not Stop' + 'BOSS',00:06:05,2018-12-30 04:00:02,1182302,126713,3951
315,SESWWhiak8g,채널 NCT DAILY,Throwback 2018 #2 | Memories from the NCT 2018 Fan Party!,00:10:05,2018-12-30 09:00:03,1335563,125695,3657
316,VYaPHGxeI6Q,채널 NCT DAILY,Throwback 2018 #3 | NCT 127 to the World,00:15:01,2018-12-30 13:00:06,1155916,95950,2266
317,jYO20dR4XlY,채널 NCT DAILY,NCTzens Would Like This Too DREAM Ep.4 (Mark Appreciation Award Ceremony),00:15:41,2018-12-31 09:00:12,1580066,122659,5751
318,sAiqhaBXQqc,WayV,SEE THE V,00:01:28,2018-12-31 16:00:08,6138416,506355,31839
319,AoLoCtFlK-k,WayV,FEEL THE V,00:01:29,2019-01-01 16:00:00,2594868,269532,19244
320,XVB-50icU8Q,채널 NCT DAILY,[PUFF] DREAM's Daily Schedule Ep.1,00:05:30,2019-01-02 10:00:05,596194,53047,1039
321,63hCGZWlmw4,채널 NCT DAILY,[PUFF] NCT 127 편 하이라이트,00:04:56,2019-01-03 09:00:00,281686,27808,895
322,PREbNgxBb3g,채널 NCT DAILY,[PUFF] DREAM Daily Life Schedule Ep. 2,00:06:59,2019-01-04 10:00:02,455831,38875,1089
323,zAjx8wEkxJc,WayV,Dream Launch Plan: LUCAS,00:01:23,2019-01-04 11:00:09,882764,150566,6033
324,D6iPac2h7jM,WayV,Dream Launch Plan: YANGYANG,00:01:20,2019-01-05 11:00:00,682534,116047,6223
325,3ftrdg8fc8M,WayV,Dream Launch Plan: TEN,00:01:17,2019-01-06 11:00:00,732282,120057,5814
326,rSSIR5c2cKA,채널 NCT DAILY,[PUFF] JUNGWOO's First Self-cam..,00:04:42,2019-01-07 10:00:05,629093,68074,1800
327,9MrKkGaF0YQ,WayV,Dream Launch Plan: HENDERY,00:01:16,2019-01-07 11:00:04,514839,89281,2859
328,04XfnmwW0p0,채널 NCT DAILY,[PUFF] JUNGWOO N the City,00:03:19,2019-01-08 10:00:00,441888,49410,1624
329,8T-wKw12El4,WayV,Dream Launch Plan: WINWIN,00:01:09,2019-01-08 11:00:01,487589,93174,4009
330,22RkyyMsnVM,채널 NCT DAILY,[PUFF] HAECHAN N the City,00:03:06,2019-01-09 10:00:00,655118,67665,2089
331,NqaAcpxwhP4,WayV,Dream Launch Plan: KUN,00:01:23,2019-01-09 11:00:04,355398,75704,3376
332,B0E5ZPum7ok,채널 NCT DAILY,[PUFF] JOHNNY N the City,00:03:52,2019-01-10 10:00:01,299574,32467,1088
333,tKiLQ6nFtwQ,WayV,Dream Launch Plan: XIAOJUN,00:01:29,2019-01-10 11:00:08,438666,79994,2998
334,a54QV5o4gA4,채널 NCT DAILY,Spinach Pizza and Cheese Balls. Ways to Pour Cola Nicely. | Nana's Small Collection of Videos,00:04:55,2019-01-10 12:00:01,892027,92912,3055
335,HX9Obi2cF38,WayV,Dream Launch Plan: Curtain call,00:01:15,2019-01-10 16:00:02,522375,93760,3481
336,cE2TuUK3paU,WayV,[WayV-ehind] THE V,00:03:34,2019-01-11 04:00:04,603629,87678,5505
337,Mcv9N1DwfJE,채널 NCT DAILY,[PUFF] DREAM Unboxing,00:06:40,2019-01-11 10:00:02,772519,69757,1331
338,A-FM_VzNBFc,WayV,[WayV-ehind] Dream Launch Plan,00:01:51,2019-01-11 11:00:02,436602,61107,2370
339,fi_uvKZCY8E,채널 NCT DAILY,Hello~ Mr. NCT!｜NCT Teachers for a day,00:15:34,2019-01-12 03:00:02,4124539,332442,9899
340,_9SvhaMHinQ,채널 NCT DAILY,Playing Dominoes｜Chenji's This and That Ep.4,00:09:14,2019-01-13 03:00:02,1743716,156272,4462
341,ihHVIFzTcHw,WayV,WayV 威神V '理所当然 (Regular)' Dance Practice,00:03:39,2019-01-19 11:00:04,5382725,328346,13242
342,FgzZj5SH_E8,채널 NCT DAILY,눈썰매 타러 레고레고~! (Let's go for snow sledding) | 천지의 이것저것 Ep.5,00:06:57,2019-01-20 03:00:00,1005762,106072,3473
343,OYS0KEKC__k,WayV,[WayV-ehind] 理所当然 (Regular) MV,00:04:12,2019-01-20 11:00:06,705365,83728,3319
344,Ocr1FeLoBdE,WayV,WayV 威神V '噩梦 (Come Back)' Dance Practice,00:03:27,2019-01-21 11:00:03,3955365,207498,9590
345,_zByzXda1i4,채널 NCT DAILY,갓 20살 00즈 봉인 해제 | We are now 20!,00:05:43,2019-01-23 12:00:10,1622137,138681,3875
346,UEnd1qPEbYI,채널 NCT DAILY,"For Concert Practice, Joh-Fam Prepared Snacks | Johnny’s Communication Center (JCC) Ep.5",00:05:29,2019-01-25 09:00:04,1546231,124052,3142
347,E9P2zGRIYF8,WayV,[WayV-ehind] '梦想发射计划 (Dream Launch)' MV,00:04:08,2019-01-28 11:00:02,586043,70445,3248
348,8HXdxO7DvdE,NCT,시즈니의 터치 ‘Touch’ by NCTzen,00:00:27,2019-01-28 12:30:11,297676,52552,2138
349,u7ws-53qz8U,NCT,NEOCITY : SEOUL '소방차 (Fire Truck)' - Wide CAM Ver.,00:03:00,2019-01-29 10:00:11,1182326,122354,4514
350,Ft3HOlDxsj8,채널 NCT DAILY,679 Nights of Night Night | Johnny’s Communication Center (JCC) Ep.6,00:13:35,2019-01-30 13:57:41,1311426,123248,3339
351,qRE2eGXbfsk,채널 NCT DAILY,"Jisungah, Happy Birthday~! (Happy birthday to my JS) | Chenji's This and That Ep.6",00:09:44,2019-02-04 15:00:07,1970088,173809,5228
352,lxWOu-rtMoo,채널 NCT DAILY,Everyday Life JAEHYUN: Practicing Bowling,00:06:21,2019-02-05 11:00:05,828009,89271,4674
353,e6E0SHSOCqY,채널 NCT DAILY,[N'-77] ISAC Archery Practice,00:06:04,2019-02-06 11:00:03,797364,73097,1621
354,b_YmKc3Yc6E,채널 NCT DAILY,[N'-78] NCT in CHILE 1,00:05:07,2019-02-07 09:00:04,1528535,121406,3874
355,vzpf-G1bypU,NCT,NCT 127 1st Tour 'NEO CITY : SEOUL - The Origin' Recap Video,00:00:48,2019-02-07 12:00:12,219260,32956,1175
356,LQUlZ-X8X84,NCT,[NEO CITY : LOG] Cheers for our next step!,00:04:57,2019-02-11 12:00:00,563084,66363,2216
357,zW-wXH2s27M,WayV,"[WayV-ehind] ""Regular"" Image",00:03:04,2019-02-12 09:00:06,282617,40507,1684
358,bRynZpkCjg0,WayV,[WayV-ariety] Research Note_TEN,00:04:42,2019-02-13 09:00:05,390188,46874,1870
359,oaIXkz6VhWI,WayV,[WayV-ariety] Research Note_HENDERY,00:04:15,2019-02-14 09:00:06,431478,47096,2031
360,1uwZtXt7lZ4,채널 NCT DAILY,DREAM ASMR ♥ 역대급 시끄러운 초콜릿 이팅 사운드,00:09:39,2019-02-14 10:00:00,2468187,194974,4203
361,Lx_lUmjoZew,채널 NCT DAILY,JISUNG ASMR ♥︎ Hear Sweet Sounds of DREAM ♥︎ Happy Valentine's Day,00:03:03,2019-02-14 11:00:02,797615,78836,1552
